system:index,Class,Conf,Id,IsRice,Location,RnR,Year,gridcode,.geo
00000000000000000768,Rice,Y,23346,1,Barisal,R,2015,16927,"{""type"":""Point"",""coordinates"":[90.40160169721369,22.995751881674042]}"
0000000000000000093a,Rice,Y,23346,1,Barisal,R,2016,16927,"{""type"":""Point"",""coordinates"":[90.40160169721369,22.995751881674042]}"
00000000000000000b0c,Rice,Y,23346,1,Barisal,R,2018,16927,"{""type"":""Point"",""coordinates"":[90.40160169721369,22.995751881674042]}"
00000000000000000cde,Rice,Y,23346,1,Barisal,R,2019,16927,"{""type"":""Point"",""coordinates"":[90.40160169721369,22.995751881674042]}"
00000000000000000eb0,Rice,Y,23346,1,Barisal,R,2020,16927,"{""type"":""Point"",""coordinates"":[90.40160169721369,22.995751881674042]}"
00000000000000000021,Rice,Y,23398,1,Barisal,R,2002,13588,"{""type"":""Point"",""coordinates"":[90.44897508116443,22.99652220105081]}"
000000000000000001f3,Rice,N,23398,1,Barisal,R,2004,13588,"{""type"":""Point"",""coordinates"":[90.44897508116443,22.99652220105081]}"
000000000000000003c5,Rice,N,23398,1,Barisal,R,2006,13588,"{""type"":""Point"",""coordinates"":[90.44897508116443,22.99652220105081]}"
00000000000000000597,Rice,Y,23398,1,Barisal,R,2009,13588,"{""type"":""Point"",""coordinates"":[90.44897508116443,22.99652220105081]}"
00000000000000000769,Rice,N,23398,1,Barisal,R,2015,13588,"{""type"":""Point"",""coordinates"":[90.44897508116443,22.99652220105081]}"
0000000000000000093b,Rice,Y,23398,1,Barisal,R,2016,13588,"{""type"":""Point"",""coordinates"":[90.44897508116443,22.99652220105081]}"
00000000000000000b0d,Rice,Y,23398,1,Barisal,R,2018,13588,"{""type"":""Point"",""coordinates"":[90.44897508116443,22.99652220105081]}"
00000000000000000cdf,Rice,Y,23398,1,Barisal,R,2019,13588,"{""type"":""Point"",""coordinates"":[90.44897508116443,22.99652220105081]}"
00000000000000000eb1,Rice,Y,23398,1,Barisal,R,2020,13588,"{""type"":""Point"",""coordinates"":[90.44897508116443,22.99652220105081]}"
00000000000000000022,Rice,N,23600,1,Barisal,R,2002,12459,"{""type"":""Point"",""coordinates"":[90.18407976370037,22.991217141589242]}"
000000000000000001f4,Rice,N,23600,1,Barisal,R,2004,12459,"{""type"":""Point"",""coordinates"":[90.18407976370037,22.991217141589242]}"
000000000000000003c6,Rice,Y,23600,1,Barisal,R,2006,12459,"{""type"":""Point"",""coordinates"":[90.18407976370037,22.991217141589242]}"
00000000000000000598,Rice,Y,23600,1,Barisal,R,2009,12459,"{""type"":""Point"",""coordinates"":[90.18407976370037,22.991217141589242]}"
0000000000000000076a,Rice,Y,23600,1,Barisal,R,2015,12459,"{""type"":""Point"",""coordinates"":[90.18407976370037,22.991217141589242]}"
0000000000000000093c,Rice,Y,23600,1,Barisal,R,2016,12459,"{""type"":""Point"",""coordinates"":[90.18407976370037,22.991217141589242]}"
00000000000000000b0e,Rice,Y,23600,1,Barisal,R,2018,12459,"{""type"":""Point"",""coordinates"":[90.18407976370037,22.991217141589242]}"
00000000000000000ce0,Rice,Y,23600,1,Barisal,R,2019,12459,"{""type"":""Point"",""coordinates"":[90.18407976370037,22.991217141589242]}"
00000000000000000eb2,Rice,Y,23600,1,Barisal,R,2020,12459,"{""type"":""Point"",""coordinates"":[90.18407976370037,22.991217141589242]}"
00000000000000000024,Rice,N,24818,1,Barisal,R,2002,14902,"{""type"":""Point"",""coordinates"":[90.21307231817394,22.989296457947926]}"
000000000000000001f6,Rice,N,24818,1,Barisal,R,2004,14902,"{""type"":""Point"",""coordinates"":[90.21307231817394,22.989296457947926]}"
000000000000000003c8,Rice,Y,24818,1,Barisal,R,2006,14902,"{""type"":""Point"",""coordinates"":[90.21307231817394,22.989296457947926]}"
0000000000000000059a,Rice,Y,24818,1,Barisal,R,2009,14902,"{""type"":""Point"",""coordinates"":[90.21307231817394,22.989296457947926]}"
0000000000000000076c,Rice,Y,24818,1,Barisal,R,2015,14902,"{""type"":""Point"",""coordinates"":[90.21307231817394,22.989296457947926]}"
0000000000000000093e,Rice,Y,24818,1,Barisal,R,2016,14902,"{""type"":""Point"",""coordinates"":[90.21307231817394,22.989296457947926]}"
00000000000000000b10,Rice,Y,24818,1,Barisal,R,2018,14902,"{""type"":""Point"",""coordinates"":[90.21307231817394,22.989296457947926]}"
00000000000000000ce2,Rice,Y,24818,1,Barisal,R,2019,14902,"{""type"":""Point"",""coordinates"":[90.21307231817394,22.989296457947926]}"
00000000000000000eb4,Rice,Y,24818,1,Barisal,R,2020,14902,"{""type"":""Point"",""coordinates"":[90.21307231817394,22.989296457947926]}"
00000000000000000025,Rice,Y,26226,1,Barisal,R,2002,14025,"{""type"":""Point"",""coordinates"":[90.48944011897822,22.991479128694266]}"
000000000000000001f7,Rice,Y,26226,1,Barisal,R,2004,14025,"{""type"":""Point"",""coordinates"":[90.48944011897822,22.991479128694266]}"
000000000000000003c9,Rice,N,26226,1,Barisal,R,2006,14025,"{""type"":""Point"",""coordinates"":[90.48944011897822,22.991479128694266]}"
0000000000000000059b,Rice,Y,26226,1,Barisal,R,2009,14025,"{""type"":""Point"",""coordinates"":[90.48944011897822,22.991479128694266]}"
0000000000000000076d,Rice,Y,26226,1,Barisal,R,2015,14025,"{""type"":""Point"",""coordinates"":[90.48944011897822,22.991479128694266]}"
0000000000000000093f,Rice,Y,26226,1,Barisal,R,2016,14025,"{""type"":""Point"",""coordinates"":[90.48944011897822,22.991479128694266]}"
00000000000000000b11,Rice,Y,26226,1,Barisal,R,2018,14025,"{""type"":""Point"",""coordinates"":[90.48944011897822,22.991479128694266]}"
00000000000000000ce3,Rice,Y,26226,1,Barisal,R,2019,14025,"{""type"":""Point"",""coordinates"":[90.48944011897822,22.991479128694266]}"
00000000000000000eb5,Rice,Y,26226,1,Barisal,R,2020,14025,"{""type"":""Point"",""coordinates"":[90.48944011897822,22.991479128694266]}"
000000000000000003ca,Rice,N,27876,1,Barisal,R,2006,12846,"{""type"":""Point"",""coordinates"":[90.08253126146252,22.980442830243057]}"
0000000000000000059c,Rice,Y,27876,1,Barisal,R,2009,12846,"{""type"":""Point"",""coordinates"":[90.08253126146252,22.980442830243057]}"
0000000000000000076e,Rice,Y,27876,1,Barisal,R,2015,12846,"{""type"":""Point"",""coordinates"":[90.08253126146252,22.980442830243057]}"
00000000000000000940,Rice,N,27876,1,Barisal,R,2016,12846,"{""type"":""Point"",""coordinates"":[90.08253126146252,22.980442830243057]}"
00000000000000000b12,Rice,Y,27876,1,Barisal,R,2018,12846,"{""type"":""Point"",""coordinates"":[90.08253126146252,22.980442830243057]}"
00000000000000000ce4,Rice,Y,27876,1,Barisal,R,2019,12846,"{""type"":""Point"",""coordinates"":[90.08253126146252,22.980442830243057]}"
00000000000000000eb6,Rice,Y,27876,1,Barisal,R,2020,12846,"{""type"":""Point"",""coordinates"":[90.08253126146252,22.980442830243057]}"
00000000000000000028,Rice,Y,28093,1,Barisal,R,2002,16017,"{""type"":""Point"",""coordinates"":[90.36494676211103,22.98539719909476]}"
000000000000000001fa,Rice,Y,28093,1,Barisal,R,2004,16017,"{""type"":""Point"",""coordinates"":[90.36494676211103,22.98539719909476]}"
000000000000000003cc,Rice,Y,28093,1,Barisal,R,2006,16017,"{""type"":""Point"",""coordinates"":[90.36494676211103,22.98539719909476]}"
0000000000000000059e,Rice,Y,28093,1,Barisal,R,2009,16017,"{""type"":""Point"",""coordinates"":[90.36494676211103,22.98539719909476]}"
00000000000000000942,Rice,Y,28093,1,Barisal,R,2016,16017,"{""type"":""Point"",""coordinates"":[90.36494676211103,22.98539719909476]}"
00000000000000000b14,Rice,Y,28093,1,Barisal,R,2018,16017,"{""type"":""Point"",""coordinates"":[90.36494676211103,22.98539719909476]}"
00000000000000000ce6,Rice,Y,28093,1,Barisal,R,2019,16017,"{""type"":""Point"",""coordinates"":[90.36494676211103,22.98539719909476]}"
00000000000000000029,Rice,Y,31448,1,Barisal,R,2002,15561,"{""type"":""Point"",""coordinates"":[90.42384023683906,22.97986628689616]}"
000000000000000001fb,Rice,Y,31448,1,Barisal,R,2004,15561,"{""type"":""Point"",""coordinates"":[90.42384023683906,22.97986628689616]}"
000000000000000003cd,Rice,Y,31448,1,Barisal,R,2006,15561,"{""type"":""Point"",""coordinates"":[90.42384023683906,22.97986628689616]}"
0000000000000000059f,Rice,Y,31448,1,Barisal,R,2009,15561,"{""type"":""Point"",""coordinates"":[90.42384023683906,22.97986628689616]}"
00000000000000000771,Rice,Y,31448,1,Barisal,R,2015,15561,"{""type"":""Point"",""coordinates"":[90.42384023683906,22.97986628689616]}"
00000000000000000943,Rice,Y,31448,1,Barisal,R,2016,15561,"{""type"":""Point"",""coordinates"":[90.42384023683906,22.97986628689616]}"
00000000000000000ce7,Rice,Y,31448,1,Barisal,R,2019,15561,"{""type"":""Point"",""coordinates"":[90.42384023683906,22.97986628689616]}"
00000000000000000eb9,Rice,Y,31448,1,Barisal,R,2020,15561,"{""type"":""Point"",""coordinates"":[90.42384023683906,22.97986628689616]}"
0000000000000000002a,Rice,Y,31476,1,Barisal,R,2002,14495,"{""type"":""Point"",""coordinates"":[90.44840216954225,22.980264684346]}"
000000000000000001fc,Rice,Y,31476,1,Barisal,R,2004,14495,"{""type"":""Point"",""coordinates"":[90.44840216954225,22.980264684346]}"
000000000000000003ce,Rice,Y,31476,1,Barisal,R,2006,14495,"{""type"":""Point"",""coordinates"":[90.44840216954225,22.980264684346]}"
000000000000000005a0,Rice,Y,31476,1,Barisal,R,2009,14495,"{""type"":""Point"",""coordinates"":[90.44840216954225,22.980264684346]}"
00000000000000000772,Rice,Y,31476,1,Barisal,R,2015,14495,"{""type"":""Point"",""coordinates"":[90.44840216954225,22.980264684346]}"
00000000000000000944,Rice,Y,31476,1,Barisal,R,2016,14495,"{""type"":""Point"",""coordinates"":[90.44840216954225,22.980264684346]}"
00000000000000000b16,Rice,Y,31476,1,Barisal,R,2018,14495,"{""type"":""Point"",""coordinates"":[90.44840216954225,22.980264684346]}"
00000000000000000ce8,Rice,Y,31476,1,Barisal,R,2019,14495,"{""type"":""Point"",""coordinates"":[90.44840216954225,22.980264684346]}"
00000000000000000eba,Rice,Y,31476,1,Barisal,R,2020,14495,"{""type"":""Point"",""coordinates"":[90.44840216954225,22.980264684346]}"
000000000000000001fd,Rice,Y,31974,1,Barisal,R,2004,14499,"{""type"":""Point"",""coordinates"":[90.50719070757418,22.980388293963493]}"
000000000000000003cf,Rice,Y,31974,1,Barisal,R,2006,14499,"{""type"":""Point"",""coordinates"":[90.50719070757418,22.980388293963493]}"
000000000000000005a1,Rice,Y,31974,1,Barisal,R,2009,14499,"{""type"":""Point"",""coordinates"":[90.50719070757418,22.980388293963493]}"
00000000000000000773,Rice,Y,31974,1,Barisal,R,2015,14499,"{""type"":""Point"",""coordinates"":[90.50719070757418,22.980388293963493]}"
00000000000000000945,Rice,Y,31974,1,Barisal,R,2016,14499,"{""type"":""Point"",""coordinates"":[90.50719070757418,22.980388293963493]}"
00000000000000000b17,Rice,Y,31974,1,Barisal,R,2018,14499,"{""type"":""Point"",""coordinates"":[90.50719070757418,22.980388293963493]}"
00000000000000000ce9,Rice,Y,31974,1,Barisal,R,2019,14499,"{""type"":""Point"",""coordinates"":[90.50719070757418,22.980388293963493]}"
00000000000000000ebb,Rice,N,31974,1,Barisal,R,2020,14499,"{""type"":""Point"",""coordinates"":[90.50719070757418,22.980388293963493]}"
0000000000000000002d,Rice,Y,32459,1,Barisal,R,2002,14183,"{""type"":""Point"",""coordinates"":[90.52826078533052,22.979906643060158]}"
000000000000000001ff,Rice,Y,32459,1,Barisal,R,2004,14183,"{""type"":""Point"",""coordinates"":[90.52826078533052,22.979906643060158]}"
000000000000000003d1,Rice,Y,32459,1,Barisal,R,2006,14183,"{""type"":""Point"",""coordinates"":[90.52826078533052,22.979906643060158]}"
000000000000000005a3,Rice,Y,32459,1,Barisal,R,2009,14183,"{""type"":""Point"",""coordinates"":[90.52826078533052,22.979906643060158]}"
00000000000000000775,Rice,Y,32459,1,Barisal,R,2015,14183,"{""type"":""Point"",""coordinates"":[90.52826078533052,22.979906643060158]}"
00000000000000000947,Rice,Y,32459,1,Barisal,R,2016,14183,"{""type"":""Point"",""coordinates"":[90.52826078533052,22.979906643060158]}"
00000000000000000b19,Rice,Y,32459,1,Barisal,R,2018,14183,"{""type"":""Point"",""coordinates"":[90.52826078533052,22.979906643060158]}"
00000000000000000ceb,Rice,Y,32459,1,Barisal,R,2019,14183,"{""type"":""Point"",""coordinates"":[90.52826078533052,22.979906643060158]}"
00000000000000000ebd,Rice,Y,32459,1,Barisal,R,2020,14183,"{""type"":""Point"",""coordinates"":[90.52826078533052,22.979906643060158]}"
0000000000000000002e,Rice,Y,32790,1,Barisal,R,2002,15631,"{""type"":""Point"",""coordinates"":[90.38617123891538,22.97681144564041]}"
00000000000000000200,Rice,Y,32790,1,Barisal,R,2004,15631,"{""type"":""Point"",""coordinates"":[90.38617123891538,22.97681144564041]}"
000000000000000003d2,Rice,Y,32790,1,Barisal,R,2006,15631,"{""type"":""Point"",""coordinates"":[90.38617123891538,22.97681144564041]}"
000000000000000005a4,Rice,Y,32790,1,Barisal,R,2009,15631,"{""type"":""Point"",""coordinates"":[90.38617123891538,22.97681144564041]}"
00000000000000000948,Rice,Y,32790,1,Barisal,R,2016,15631,"{""type"":""Point"",""coordinates"":[90.38617123891538,22.97681144564041]}"
00000000000000000b1a,Rice,Y,32790,1,Barisal,R,2018,15631,"{""type"":""Point"",""coordinates"":[90.38617123891538,22.97681144564041]}"
00000000000000000cec,Rice,Y,32790,1,Barisal,R,2019,15631,"{""type"":""Point"",""coordinates"":[90.38617123891538,22.97681144564041]}"
00000000000000000ebe,Rice,Y,32790,1,Barisal,R,2020,15631,"{""type"":""Point"",""coordinates"":[90.38617123891538,22.97681144564041]}"
0000000000000000002f,Rice,Y,32804,1,Barisal,R,2002,16195,"{""type"":""Point"",""coordinates"":[90.39845233119752,22.977014091245884]}"
00000000000000000201,Rice,Y,32804,1,Barisal,R,2004,16195,"{""type"":""Point"",""coordinates"":[90.39845233119752,22.977014091245884]}"
000000000000000003d3,Rice,Y,32804,1,Barisal,R,2006,16195,"{""type"":""Point"",""coordinates"":[90.39845233119752,22.977014091245884]}"
000000000000000005a5,Rice,N,32804,1,Barisal,R,2009,16195,"{""type"":""Point"",""coordinates"":[90.39845233119752,22.977014091245884]}"
00000000000000000949,Rice,Y,32804,1,Barisal,R,2016,16195,"{""type"":""Point"",""coordinates"":[90.39845233119752,22.977014091245884]}"
00000000000000000b1b,Rice,Y,32804,1,Barisal,R,2018,16195,"{""type"":""Point"",""coordinates"":[90.39845233119752,22.977014091245884]}"
00000000000000000ced,Rice,Y,32804,1,Barisal,R,2019,16195,"{""type"":""Point"",""coordinates"":[90.39845233119752,22.977014091245884]}"
00000000000000000ebf,Rice,Y,32804,1,Barisal,R,2020,16195,"{""type"":""Point"",""coordinates"":[90.39845233119752,22.977014091245884]}"
00000000000000000030,Rice,N,33567,1,Barisal,R,2002,12051,"{""type"":""Point"",""coordinates"":[90.13888125118285,22.970914612959117]}"
00000000000000000202,Rice,N,33567,1,Barisal,R,2004,12051,"{""type"":""Point"",""coordinates"":[90.13888125118285,22.970914612959117]}"
000000000000000003d4,Rice,N,33567,1,Barisal,R,2006,12051,"{""type"":""Point"",""coordinates"":[90.13888125118285,22.970914612959117]}"
000000000000000005a6,Rice,Y,33567,1,Barisal,R,2009,12051,"{""type"":""Point"",""coordinates"":[90.13888125118285,22.970914612959117]}"
00000000000000000778,Rice,Y,33567,1,Barisal,R,2015,12051,"{""type"":""Point"",""coordinates"":[90.13888125118285,22.970914612959117]}"
00000000000000000b1c,Rice,Y,33567,1,Barisal,R,2018,12051,"{""type"":""Point"",""coordinates"":[90.13888125118285,22.970914612959117]}"
00000000000000000cee,Rice,Y,33567,1,Barisal,R,2019,12051,"{""type"":""Point"",""coordinates"":[90.13888125118285,22.970914612959117]}"
00000000000000000ec0,Rice,Y,33567,1,Barisal,R,2020,12051,"{""type"":""Point"",""coordinates"":[90.13888125118285,22.970914612959117]}"
00000000000000000031,Rice,Y,33741,1,Barisal,R,2002,11114,"{""type"":""Point"",""coordinates"":[90.32217445129317,22.974118333956564]}"
00000000000000000033,Rice,N,36375,1,Barisal,R,2002,16719,"{""type"":""Point"",""coordinates"":[90.24595266146015,22.96874759694887]}"
00000000000000000205,Rice,N,36375,1,Barisal,R,2004,16719,"{""type"":""Point"",""coordinates"":[90.24595266146015,22.96874759694887]}"
000000000000000003d7,Rice,Y,36375,1,Barisal,R,2006,16719,"{""type"":""Point"",""coordinates"":[90.24595266146015,22.96874759694887]}"
000000000000000005a9,Rice,Y,36375,1,Barisal,R,2009,16719,"{""type"":""Point"",""coordinates"":[90.24595266146015,22.96874759694887]}"
0000000000000000077b,Rice,Y,36375,1,Barisal,R,2015,16719,"{""type"":""Point"",""coordinates"":[90.24595266146015,22.96874759694887]}"
0000000000000000094d,Rice,Y,36375,1,Barisal,R,2016,16719,"{""type"":""Point"",""coordinates"":[90.24595266146015,22.96874759694887]}"
00000000000000000b1f,Rice,Y,36375,1,Barisal,R,2018,16719,"{""type"":""Point"",""coordinates"":[90.24595266146015,22.96874759694887]}"
00000000000000000cf1,Rice,Y,36375,1,Barisal,R,2019,16719,"{""type"":""Point"",""coordinates"":[90.24595266146015,22.96874759694887]}"
00000000000000000ec3,Rice,Y,36375,1,Barisal,R,2020,16719,"{""type"":""Point"",""coordinates"":[90.24595266146015,22.96874759694887]}"
00000000000000000035,Rice,Y,38103,1,Barisal,R,2002,16176,"{""type"":""Point"",""coordinates"":[90.3100247704008,22.96741263310012]}"
00000000000000000207,Rice,Y,38103,1,Barisal,R,2004,16176,"{""type"":""Point"",""coordinates"":[90.3100247704008,22.96741263310012]}"
000000000000000003d9,Rice,Y,38103,1,Barisal,R,2006,16176,"{""type"":""Point"",""coordinates"":[90.3100247704008,22.96741263310012]}"
000000000000000005ab,Rice,Y,38103,1,Barisal,R,2009,16176,"{""type"":""Point"",""coordinates"":[90.3100247704008,22.96741263310012]}"
0000000000000000077d,Rice,Y,38103,1,Barisal,R,2015,16176,"{""type"":""Point"",""coordinates"":[90.3100247704008,22.96741263310012]}"
0000000000000000094f,Rice,Y,38103,1,Barisal,R,2016,16176,"{""type"":""Point"",""coordinates"":[90.3100247704008,22.96741263310012]}"
00000000000000000b21,Rice,Y,38103,1,Barisal,R,2018,16176,"{""type"":""Point"",""coordinates"":[90.3100247704008,22.96741263310012]}"
00000000000000000cf3,Rice,Y,38103,1,Barisal,R,2019,16176,"{""type"":""Point"",""coordinates"":[90.3100247704008,22.96741263310012]}"
00000000000000000036,Rice,Y,38189,1,Barisal,R,2002,17551,"{""type"":""Point"",""coordinates"":[90.38545082052849,22.968675790509277]}"
00000000000000000208,Rice,Y,38189,1,Barisal,R,2004,17551,"{""type"":""Point"",""coordinates"":[90.38545082052849,22.968675790509277]}"
000000000000000003da,Rice,Y,38189,1,Barisal,R,2006,17551,"{""type"":""Point"",""coordinates"":[90.38545082052849,22.968675790509277]}"
000000000000000005ac,Rice,N,38189,1,Barisal,R,2009,17551,"{""type"":""Point"",""coordinates"":[90.38545082052849,22.968675790509277]}"
00000000000000000950,Rice,Y,38189,1,Barisal,R,2016,17551,"{""type"":""Point"",""coordinates"":[90.38545082052849,22.968675790509277]}"
00000000000000000cf4,Rice,Y,38189,1,Barisal,R,2019,17551,"{""type"":""Point"",""coordinates"":[90.38545082052849,22.968675790509277]}"
00000000000000000ec6,Rice,Y,38189,1,Barisal,R,2020,17551,"{""type"":""Point"",""coordinates"":[90.38545082052849,22.968675790509277]}"
00000000000000000037,Rice,Y,38820,1,Barisal,R,2002,11380,"{""type"":""Point"",""coordinates"":[90.44774050951705,22.968877087322966]}"
00000000000000000209,Rice,Y,38820,1,Barisal,R,2004,11380,"{""type"":""Point"",""coordinates"":[90.44774050951705,22.968877087322966]}"
00000000000000000039,Rice,N,39619,1,Barisal,R,2002,12314,"{""type"":""Point"",""coordinates"":[90.16011227831726,22.962358017675104]}"
0000000000000000020b,Rice,N,39619,1,Barisal,R,2004,12314,"{""type"":""Point"",""coordinates"":[90.16011227831726,22.962358017675104]}"
